Driver,DriverNumber,Team,LapNumber,LapTime,Stint,Compound,TyreLife,LapStartTime,TrackStatus,IsAccurate,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindSpeed,WindDirection
GAS,10,Alpine,40.0,0 days 00:01:17.221000,1.0,HARD,40.0,0 days 01:53:02.856000,1,True,25.3,36.8,41.0,1013.4,False,1.2,158
RUS,63,Mercedes,40.0,0 days 00:01:17.215000,1.0,HARD,40.0,0 days 01:53:04.855000,1,True,25.3,36.8,41.0,1013.4,False,1.2,158
PER,11,Red Bull Racing,39.0,0 days 00:01:16.445000,3.0,MEDIUM,6.0,0 days 01:53:07.250000,1,True,25.3,36.8,41.0,1013.4,False,1.2,158
OCO,31,Alpine,40.0,0 days 00:01:17.025000,2.0,HARD,8.0,0 days 01:53:11.944000,1,True,25.3,36.8,41.0,1013.4,False,1.2,158
SAR,2,Williams,39.0,0 days 00:01:21.035000,3.0,SOFT,16.0,0 days 01:53:13.318000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143
SAI,55,Ferrari,40.0,0 days 00:01:17.023000,2.0,MEDIUM,7.0,0 days 01:53:15.056000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143
HAM,44,Mercedes,40.0,0 days 00:01:16.962000,2.0,HARD,9.0,0 days 01:53:17.255000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143
TSU,22,AlphaTauri,40.0,0 days 00:01:18.328000,1.0,MEDIUM,40.0,0 days 01:53:29.716000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143
NOR,4,McLaren,40.0,0 days 00:01:18.529000,1.0,MEDIUM,40.0,0 days 01:53:34.793000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143
PIA,81,McLaren,40.0,0 days 00:01:18.184000,1.0,HARD,40.0,0 days 01:53:39.947000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143
VER,1,Red Bull Racing,41.0,0 days 00:01:16.944000,1.0,MEDIUM,41.0,0 days 01:53:50.187000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143
ALO,14,Aston Martin,41.0,0 days 00:01:17.016000,1.0,HARD,42.0,0 days 01:53:59.496000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143
DEV,21,AlphaTauri,40.0,0 days 00:01:18.413000,1.0,MEDIUM,40.0,0 days 01:54:00.879000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143
BOT,77,Alfa Romeo,40.0,0 days 00:01:18.968000,1.0,HARD,40.0,0 days 01:54:01.610000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143
MAG,20,Haas F1 Team,40.0,0 days 00:01:18.508000,1.0,HARD,40.0,0 days 01:54:04.756000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143
STR,18,Aston Martin,40.0,0 days 00:01:18.498000,1.0,HARD,41.0,0 days 01:54:05.083000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143
HUL,27,Haas F1 Team,40.0,0 days 00:01:18.692000,2.0,HARD,39.0,0 days 01:54:06.665000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143
ZHO,24,Alfa Romeo,40.0,0 days 00:01:18.607000,2.0,HARD,39.0,0 days 01:54:07.665000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143
ALB,23,Williams,40.0,0 days 00:01:18.476000,2.0,HARD,22.0,0 days 01:54:08.179000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143
LEC,16,Ferrari,41.0,0 days 00:01:18.328000,1.0,HARD,41.0,0 days 01:54:18.108000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152
GAS,10,Alpine,41.0,0 days 00:01:17.654000,1.0,HARD,41.0,0 days 01:54:20.077000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152
RUS,63,Mercedes,41.0,0 days 00:01:17.323000,1.0,HARD,41.0,0 days 01:54:22.070000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152
PER,11,Red Bull Racing,40.0,0 days 00:01:16.755000,3.0,MEDIUM,7.0,0 days 01:54:23.695000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152
OCO,31,Alpine,41.0,0 days 00:01:16.528000,2.0,HARD,9.0,0 days 01:54:28.969000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152
SAI,55,Ferrari,41.0,0 days 00:01:16.651000,2.0,MEDIUM,8.0,0 days 01:54:32.079000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152
HAM,44,Mercedes,41.0,0 days 00:01:16.588000,2.0,HARD,10.0,0 days 01:54:34.217000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152
SAR,2,Williams,40.0,0 days 00:01:19.469000,3.0,SOFT,17.0,0 days 01:54:34.353000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152
TSU,22,AlphaTauri,41.0,0 days 00:01:18.074000,1.0,MEDIUM,41.0,0 days 01:54:48.044000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152
NOR,4,McLaren,41.0,0 days 00:01:18.409000,1.0,MEDIUM,41.0,0 days 01:54:53.322000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152
PIA,81,McLaren,41.0,0 days 00:01:18.555000,1.0,HARD,41.0,0 days 01:54:58.131000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152
VER,1,Red Bull Racing,42.0,0 days 00:01:16.800000,1.0,MEDIUM,42.0,0 days 01:55:07.131000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152
ALO,14,Aston Martin,42.0,0 days 00:01:16.719000,1.0,HARD,43.0,0 days 01:55:16.512000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139
DEV,21,AlphaTauri,41.0,0 days 00:01:18.207000,1.0,MEDIUM,41.0,0 days 01:55:19.292000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139
BOT,77,Alfa Romeo,41.0,0 days 00:01:18.706000,1.0,HARD,41.0,0 days 01:55:20.578000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139
MAG,20,Haas F1 Team,41.0,0 days 00:01:18.351000,1.0,HARD,41.0,0 days 01:55:23.264000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139
STR,18,Aston Martin,41.0,0 days 00:01:18.574000,1.0,HARD,42.0,0 days 01:55:23.581000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139
HUL,27,Haas F1 Team,41.0,0 days 00:01:18.606000,2.0,HARD,40.0,0 days 01:55:25.357000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139
ZHO,24,Alfa Romeo,41.0,0 days 00:01:18.831000,2.0,HARD,40.0,0 days 01:55:26.272000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139
ALB,23,Williams,41.0,0 days 00:01:18.825000,2.0,HARD,23.0,0 days 01:55:26.655000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139
LEC,16,Ferrari,42.0,0 days 00:01:17.801000,1.0,HARD,42.0,0 days 01:55:36.436000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139
GAS,10,Alpine,42.0,0 days 00:01:18.559000,1.0,HARD,42.0,0 days 01:55:37.731000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139
RUS,63,Mercedes,42.0,0 days 00:01:17.979000,1.0,HARD,42.0,0 days 01:55:39.393000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139
PER,11,Red Bull Racing,41.0,0 days 00:01:17.959000,3.0,MEDIUM,8.0,0 days 01:55:40.450000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139
OCO,31,Alpine,42.0,0 days 00:01:17.010000,2.0,HARD,10.0,0 days 01:55:45.497000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139
SAI,55,Ferrari,42.0,0 days 00:01:16.467000,2.0,MEDIUM,9.0,0 days 01:55:48.730000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139
HAM,44,Mercedes,42.0,0 days 00:01:16.580000,2.0,HARD,11.0,0 days 01:55:50.805000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139
SAR,2,Williams,41.0,0 days 00:01:18.519000,3.0,SOFT,18.0,0 days 01:55:53.822000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139
TSU,22,AlphaTauri,42.0,0 days 00:01:18.189000,1.0,MEDIUM,42.0,0 days 01:56:06.118000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139
NOR,4,McLaren,42.0,0 days 00:01:18.149000,1.0,MEDIUM,42.0,0 days 01:56:11.731000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139
PIA,81,McLaren,42.0,0 days 00:01:18.065000,1.0,HARD,42.0,0 days 01:56:16.686000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109
VER,1,Red Bull Racing,43.0,0 days 00:01:16.963000,1.0,MEDIUM,43.0,0 days 01:56:23.931000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109
ALO,14,Aston Martin,43.0,0 days 00:01:16.674000,1.0,HARD,44.0,0 days 01:56:33.231000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109
DEV,21,AlphaTauri,42.0,0 days 00:01:17.814000,1.0,MEDIUM,42.0,0 days 01:56:37.499000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109
BOT,77,Alfa Romeo,42.0,0 days 00:01:18.435000,1.0,HARD,42.0,0 days 01:56:39.284000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109
MAG,20,Haas F1 Team,42.0,0 days 00:01:18.630000,1.0,HARD,42.0,0 days 01:56:41.615000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109
STR,18,Aston Martin,42.0,0 days 00:01:18.732000,1.0,HARD,43.0,0 days 01:56:42.155000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109
HUL,27,Haas F1 Team,42.0,0 days 00:01:18.838000,2.0,HARD,41.0,0 days 01:56:43.963000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109
ZHO,24,Alfa Romeo,42.0,0 days 00:01:18.666000,2.0,HARD,41.0,0 days 01:56:45.103000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109
ALB,23,Williams,42.0,0 days 00:01:18.930000,2.0,HARD,24.0,0 days 01:56:45.480000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109
LEC,16,Ferrari,43.0,0 days 00:01:18.451000,1.0,HARD,43.0,0 days 01:56:54.237000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109
GAS,10,Alpine,43.0,0 days 00:01:17.699000,1.0,HARD,43.0,0 days 01:56:56.290000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109
RUS,63,Mercedes,43.0,0 days 00:01:17.847000,1.0,HARD,43.0,0 days 01:56:57.372000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109
PER,11,Red Bull Racing,42.0,0 days 00:01:17.460000,3.0,MEDIUM,9.0,0 days 01:56:58.409000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109
OCO,31,Alpine,43.0,0 days 00:01:17.002000,2.0,HARD,11.0,0 days 01:57:02.507000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109
SAI,55,Ferrari,43.0,0 days 00:01:16.449000,2.0,MEDIUM,10.0,0 days 01:57:05.197000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109
HAM,44,Mercedes,43.0,0 days 00:01:16.529000,2.0,HARD,12.0,0 days 01:57:07.385000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109
SAR,2,Williams,42.0,0 days 00:01:18.625000,3.0,SOFT,19.0,0 days 01:57:12.341000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109
TSU,22,AlphaTauri,43.0,0 days 00:01:18.046000,1.0,MEDIUM,43.0,0 days 01:57:24.307000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151
NOR,4,McLaren,43.0,0 days 00:01:18.045000,1.0,MEDIUM,43.0,0 days 01:57:29.880000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151
PIA,81,McLaren,43.0,0 days 00:01:18.148000,1.0,HARD,43.0,0 days 01:57:34.751000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151
VER,1,Red Bull Racing,44.0,0 days 00:01:16.722000,1.0,MEDIUM,44.0,0 days 01:57:40.894000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151
ALO,14,Aston Martin,44.0,0 days 00:01:16.919000,1.0,HARD,45.0,0 days 01:57:49.905000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151
DEV,21,AlphaTauri,43.0,0 days 00:01:17.561000,1.0,MEDIUM,43.0,0 days 01:57:55.313000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151
BOT,77,Alfa Romeo,43.0,0 days 00:01:18.685000,1.0,HARD,43.0,0 days 01:57:57.719000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151
MAG,20,Haas F1 Team,43.0,0 days 00:01:18.522000,1.0,HARD,43.0,0 days 01:58:00.245000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151
STR,18,Aston Martin,43.0,0 days 00:01:18.898000,1.0,HARD,44.0,0 days 01:58:00.887000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151
HUL,27,Haas F1 Team,43.0,0 days 00:01:18.991000,2.0,HARD,42.0,0 days 01:58:02.801000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151
ZHO,24,Alfa Romeo,43.0,0 days 00:01:18.701000,2.0,HARD,42.0,0 days 01:58:03.769000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151
ALB,23,Williams,43.0,0 days 00:01:18.486000,2.0,HARD,25.0,0 days 01:58:04.410000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151
LEC,16,Ferrari,44.0,0 days 00:01:35.442000,1.0,HARD,44.0,0 days 01:58:12.688000,1,False,25.2,36.4,42.0,1013.4,False,0.8,151
GAS,10,Alpine,44.0,0 days 00:01:18.042000,1.0,HARD,44.0,0 days 01:58:13.989000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155
RUS,63,Mercedes,44.0,0 days 00:01:17.967000,1.0,HARD,44.0,0 days 01:58:15.219000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155
PER,11,Red Bull Racing,43.0,0 days 00:01:17.847000,3.0,MEDIUM,10.0,0 days 01:58:15.869000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155
OCO,31,Alpine,44.0,0 days 00:01:17.033000,2.0,HARD,12.0,0 days 01:58:19.509000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155
SAI,55,Ferrari,44.0,0 days 00:01:17.760000,2.0,MEDIUM,11.0,0 days 01:58:21.646000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155
HAM,44,Mercedes,44.0,0 days 00:01:16.880000,2.0,HARD,13.0,0 days 01:58:23.914000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155
SAR,2,Williams,43.0,0 days 00:01:18.773000,3.0,SOFT,20.0,0 days 01:58:30.966000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155
TSU,22,AlphaTauri,44.0,0 days 00:01:18,1.0,MEDIUM,44.0,0 days 01:58:42.353000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155
NOR,4,McLaren,44.0,0 days 00:01:17.991000,1.0,MEDIUM,44.0,0 days 01:58:47.925000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155
PIA,81,McLaren,44.0,0 days 00:01:18.041000,1.0,HARD,44.0,0 days 01:58:52.899000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155
VER,1,Red Bull Racing,45.0,0 days 00:01:16.701000,1.0,MEDIUM,45.0,0 days 01:58:57.616000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155
ALO,14,Aston Martin,45.0,0 days 00:01:16.862000,1.0,HARD,46.0,0 days 01:59:06.824000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155
DEV,21,AlphaTauri,44.0,0 days 00:01:17.646000,1.0,MEDIUM,44.0,0 days 01:59:12.874000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155
BOT,77,Alfa Romeo,44.0,0 days 00:01:18.606000,1.0,HARD,44.0,0 days 01:59:16.404000,1,True,25.2,36.3,42.0,1013.4,False,0.0,0
MAG,20,Haas F1 Team,44.0,0 days 00:01:18.447000,1.0,HARD,44.0,0 days 01:59:18.767000,1,True,25.2,36.3,42.0,1013.4,False,0.0,0
STR,18,Aston Martin,44.0,0 days 00:01:18.533000,1.0,HARD,45.0,0 days 01:59:19.785000,1,True,25.2,36.3,42.0,1013.4,False,0.0,0
HUL,27,Haas F1 Team,44.0,0 days 00:01:18.467000,2.0,HARD,43.0,0 days 01:59:21.792000,1,True,25.2,36.3,42.0,1013.4,False,0.0,0
ZHO,24,Alfa Romeo,44.0,0 days 00:01:18.721000,2.0,HARD,43.0,0 days 01:59:22.470000,1,True,25.2,36.3,42.0,1013.4,False,0.0,0
ALB,23,Williams,44.0,0 days 00:01:18.767000,2.0,HARD,26.0,0 days 01:59:22.896000,1,True,25.2,36.3,42.0,1013.4,False,0.0,0
GAS,10,Alpine,45.0,0 days 00:01:16.839000,1.0,HARD,45.0,0 days 01:59:32.031000,1,True,25.2,36.3,42.0,1013.4,False,0.0,0
RUS,63,Mercedes,45.0,0 days 00:01:17.545000,1.0,HARD,45.0,0 days 01:59:33.186000,1,True,25.2,36.3,42.0,1013.4,False,0.0,0
PER,11,Red Bull Racing,44.0,0 days 00:01:17.616000,3.0,MEDIUM,11.0,0 days 01:59:33.716000,1,True,25.2,36.3,42.0,1013.4,False,0.0,0
OCO,31,Alpine,45.0,0 days 00:01:17.271000,2.0,HARD,13.0,0 days 01:59:36.542000,1,True,25.2,36.3,42.0,1013.4,False,0.0,0
SAI,55,Ferrari,45.0,0 days 00:01:17.146000,2.0,MEDIUM,12.0,0 days 01:59:39.406000,1,True,25.2,36.3,42.0,1013.4,False,0.0,0
HAM,44,Mercedes,45.0,0 days 00:01:18.833000,2.0,HARD,14.0,0 days 01:59:40.794000,1,True,25.2,36.3,42.0,1013.4,False,0.0,0
LEC,16,Ferrari,45.0,0 days 00:01:19.563000,2.0,MEDIUM,1.0,0 days 01:59:48.130000,1,False,25.2,36.3,42.0,1013.4,False,0.0,0
SAR,2,Williams,44.0,0 days 00:01:22.125000,3.0,SOFT,21.0,0 days 01:59:49.739000,1,True,25.2,36.3,42.0,1013.4,False,0.0,0
TSU,22,AlphaTauri,45.0,0 days 00:01:17.879000,1.0,MEDIUM,45.0,0 days 02:00:00.353000,1,True,25.2,36.3,42.0,1013.4,False,0.0,0
NOR,4,McLaren,45.0,0 days 00:01:17.862000,1.0,MEDIUM,45.0,0 days 02:00:05.916000,1,True,25.2,36.3,42.0,1013.4,False,0.0,0
PIA,81,McLaren,45.0,0 days 00:01:17.846000,1.0,HARD,45.0,0 days 02:00:10.940000,1,True,25.2,36.3,42.0,1013.4,False,0.0,0
VER,1,Red Bull Racing,46.0,0 days 00:01:17.075000,1.0,MEDIUM,46.0,0 days 02:00:14.317000,1,True,25.1,36.1,43.0,1013.4,False,0.8,153
ALO,14,Aston Martin,46.0,0 days 00:01:17.114000,1.0,HARD,47.0,0 days 02:00:23.686000,1,True,25.1,36.1,43.0,1013.4,False,0.8,153
DEV,21,AlphaTauri,45.0,0 days 00:01:17.746000,1.0,MEDIUM,45.0,0 days 02:00:30.520000,1,True,25.1,36.1,43.0,1013.4,False,0.8,153
BOT,77,Alfa Romeo,45.0,0 days 00:01:18.202000,1.0,HARD,45.0,0 days 02:00:35.010000,1,True,25.1,36.1,43.0,1013.4,False,0.8,153
MAG,20,Haas F1 Team,45.0,0 days 00:01:18.920000,1.0,HARD,45.0,0 days 02:00:37.214000,1,True,25.1,36.1,43.0,1013.4,False,0.8,153
STR,18,Aston Martin,45.0,0 days 00:01:18.374000,1.0,HARD,46.0,0 days 02:00:38.318000,1,True,25.1,36.1,43.0,1013.4,False,0.8,153
HUL,27,Haas F1 Team,45.0,0 days 00:01:18.751000,2.0,HARD,44.0,0 days 02:00:40.259000,1,True,25.1,36.1,43.0,1013.4,False,0.8,153
ZHO,24,Alfa Romeo,45.0,0 days 00:01:18.762000,2.0,HARD,44.0,0 days 02:00:41.191000,1,True,25.1,36.1,43.0,1013.4,False,0.8,153
ALB,23,Williams,45.0,0 days 00:01:18.829000,2.0,HARD,27.0,0 days 02:00:41.663000,1,True,25.1,36.1,43.0,1013.4,False,0.8,153
GAS,10,Alpine,46.0,0 days 00:01:16.997000,1.0,HARD,46.0,0 days 02:00:48.870000,1,True,25.1,36.1,43.0,1013.4,False,0.8,153
RUS,63,Mercedes,46.0,0 days 00:01:17.068000,1.0,HARD,46.0,0 days 02:00:50.731000,1,True,25.1,36.1,43.0,1013.4,False,0.8,153
PER,11,Red Bull Racing,45.0,0 days 00:01:17.128000,3.0,MEDIUM,12.0,0 days 02:00:51.332000,1,True,25.1,36.1,43.0,1013.4,False,0.8,153
OCO,31,Alpine,46.0,0 days 00:01:16.775000,2.0,HARD,14.0,0 days 02:00:53.813000,1,True,25.1,36.1,43.0,1013.4,False,0.8,153
SAI,55,Ferrari,46.0,0 days 00:01:17.220000,2.0,MEDIUM,13.0,0 days 02:00:56.552000,1,True,25.1,36.1,43.0,1013.4,False,0.8,153
HAM,44,Mercedes,46.0,0 days 00:01:16.850000,2.0,HARD,15.0,0 days 02:00:59.627000,1,True,25.1,36.1,43.0,1013.4,False,0.8,153
LEC,16,Ferrari,46.0,0 days 00:01:15.773000,2.0,MEDIUM,2.0,0 days 02:01:07.693000,1,True,25.1,36.1,43.0,1013.4,False,0.8,153
SAR,2,Williams,45.0,0 days 00:01:19.618000,3.0,SOFT,22.0,0 days 02:01:11.864000,1,True,25.1,36.1,43.0,1013.4,False,0.8,153
TSU,22,AlphaTauri,46.0,0 days 00:01:17.956000,1.0,MEDIUM,46.0,0 days 02:01:18.232000,1,True,25.0,36.1,43.0,1013.2,False,0.8,131
NOR,4,McLaren,46.0,0 days 00:01:17.844000,1.0,MEDIUM,46.0,0 days 02:01:23.778000,1,True,25.0,36.1,43.0,1013.2,False,0.8,131
PIA,81,McLaren,46.0,0 days 00:01:17.516000,1.0,HARD,46.0,0 days 02:01:28.786000,1,True,25.0,36.1,43.0,1013.2,False,0.8,131
VER,1,Red Bull Racing,47.0,0 days 00:01:17.160000,1.0,MEDIUM,47.0,0 days 02:01:31.392000,1,True,25.0,36.1,43.0,1013.2,False,0.8,131
ALO,14,Aston Martin,47.0,0 days 00:01:17.108000,1.0,HARD,48.0,0 days 02:01:40.800000,1,True,25.0,36.1,43.0,1013.2,False,0.8,131
DEV,21,AlphaTauri,46.0,0 days 00:01:17.785000,1.0,MEDIUM,46.0,0 days 02:01:48.266000,1,True,25.0,36.1,43.0,1013.2,False,0.8,131
BOT,77,Alfa Romeo,46.0,0 days 00:01:18.153000,1.0,HARD,46.0,0 days 02:01:53.212000,1,True,25.0,36.1,43.0,1013.2,False,0.8,131
MAG,20,Haas F1 Team,46.0,0 days 00:01:18.384000,1.0,HARD,46.0,0 days 02:01:56.134000,1,True,25.0,36.1,43.0,1013.2,False,0.8,131
STR,18,Aston Martin,46.0,0 days 00:01:18.723000,1.0,HARD,47.0,0 days 02:01:56.692000,1,True,25.0,36.1,43.0,1013.2,False,0.8,131
HUL,27,Haas F1 Team,46.0,0 days 00:01:18.608000,2.0,HARD,45.0,0 days 02:01:59.010000,1,True,25.0,36.1,43.0,1013.2,False,0.8,131
ZHO,24,Alfa Romeo,46.0,0 days 00:01:18.660000,2.0,HARD,45.0,0 days 02:01:59.953000,1,True,25.0,36.1,43.0,1013.2,False,0.8,131
ALB,23,Williams,46.0,0 days 00:01:18.900000,2.0,HARD,28.0,0 days 02:02:00.492000,1,True,25.0,36.1,43.0,1013.2,False,0.8,131
GAS,10,Alpine,47.0,0 days 00:01:33.267000,1.0,HARD,47.0,0 days 02:02:05.867000,1,False,25.0,36.1,43.0,1013.2,False,0.8,131
RUS,63,Mercedes,47.0,0 days 00:01:17.060000,1.0,HARD,47.0,0 days 02:02:07.799000,1,True,25.0,36.1,43.0,1013.2,False,0.8,131
PER,11,Red Bull Racing,46.0,0 days 00:01:17.047000,3.0,MEDIUM,13.0,0 days 02:02:08.460000,1,True,25.0,36.1,43.0,1013.2,False,0.8,131
OCO,31,Alpine,47.0,0 days 00:01:16.962000,2.0,HARD,15.0,0 days 02:02:10.588000,1,True,25.0,36.1,43.0,1013.2,False,0.8,131
SAI,55,Ferrari,47.0,0 days 00:01:16.732000,2.0,MEDIUM,14.0,0 days 02:02:13.772000,1,True,25.0,36.0,43.0,1013.4,False,0.8,70
HAM,44,Mercedes,47.0,0 days 00:01:16.257000,2.0,HARD,16.0,0 days 02:02:16.477000,1,True,25.0,36.0,43.0,1013.4,False,0.8,70
LEC,16,Ferrari,47.0,0 days 00:01:16.358000,2.0,MEDIUM,3.0,0 days 02:02:23.466000,1,True,25.0,36.0,43.0,1013.4,False,0.8,70
SAR,2,Williams,46.0,0 days 00:01:19.028000,3.0,SOFT,23.0,0 days 02:02:31.482000,1,True,25.0,36.0,43.0,1013.4,False,0.8,70
TSU,22,AlphaTauri,47.0,0 days 00:01:18.169000,1.0,MEDIUM,47.0,0 days 02:02:36.188000,1,True,25.0,36.0,43.0,1013.4,False,0.8,70
NOR,4,McLaren,47.0,0 days 00:01:18.234000,1.0,MEDIUM,47.0,0 days 02:02:41.622000,1,True,25.0,36.0,43.0,1013.4,False,0.8,70
PIA,81,McLaren,47.0,0 days 00:01:17.513000,1.0,HARD,47.0,0 days 02:02:46.302000,1,True,25.0,36.0,43.0,1013.4,False,0.8,70
VER,1,Red Bull Racing,48.0,0 days 00:01:17.065000,1.0,MEDIUM,48.0,0 days 02:02:48.552000,1,True,25.0,36.0,43.0,1013.4,False,0.8,70
ALO,14,Aston Martin,48.0,0 days 00:01:16.931000,1.0,HARD,49.0,0 days 02:02:57.908000,1,True,25.0,36.0,43.0,1013.4,False,0.8,70
DEV,21,AlphaTauri,47.0,0 days 00:01:17.579000,1.0,MEDIUM,47.0,0 days 02:03:06.051000,1,True,25.0,36.0,43.0,1013.4,False,0.8,70
BOT,77,Alfa Romeo,47.0,0 days 00:01:18.343000,1.0,HARD,47.0,0 days 02:03:11.365000,1,True,25.0,36.0,43.0,1013.4,False,0.8,70
MAG,20,Haas F1 Team,47.0,0 days 00:01:18.685000,1.0,HARD,47.0,0 days 02:03:14.518000,1,True,25.1,36.0,42.0,1013.4,False,1.0,145
STR,18,Aston Martin,47.0,0 days 00:01:19.033000,1.0,HARD,48.0,0 days 02:03:15.415000,1,True,25.1,36.0,42.0,1013.4,False,1.0,145
HUL,27,Haas F1 Team,47.0,0 days 00:01:18.857000,2.0,HARD,46.0,0 days 02:03:17.618000,1,True,25.1,36.0,42.0,1013.4,False,1.0,145
ZHO,24,Alfa Romeo,47.0,0 days 00:01:18.809000,2.0,HARD,46.0,0 days 02:03:18.613000,1,True,25.1,36.0,42.0,1013.4,False,1.0,145
ALB,23,Williams,47.0,0 days 00:01:18.528000,2.0,HARD,29.0,0 days 02:03:19.392000,1,True,25.1,36.0,42.0,1013.4,False,1.0,145
RUS,63,Mercedes,48.0,0 days 00:01:16.798000,1.0,HARD,48.0,0 days 02:03:24.859000,1,True,25.1,36.0,42.0,1013.4,False,1.0,145
PER,11,Red Bull Racing,47.0,0 days 00:01:16.859000,3.0,MEDIUM,14.0,0 days 02:03:25.507000,1,True,25.1,36.0,42.0,1013.4,False,1.0,145
OCO,31,Alpine,48.0,0 days 00:01:16.968000,2.0,HARD,16.0,0 days 02:03:27.550000,1,True,25.1,36.0,42.0,1013.4,False,1.0,145
SAI,55,Ferrari,48.0,0 days 00:01:16.561000,2.0,MEDIUM,15.0,0 days 02:03:30.504000,1,True,25.1,36.0,42.0,1013.4,False,1.0,145
HAM,44,Mercedes,48.0,0 days 00:01:16.860000,2.0,HARD,17.0,0 days 02:03:32.734000,1,True,25.1,36.0,42.0,1013.4,False,1.0,145
