Driver,DriverNumber,Team,LapNumber,LapTime,Stint,Compound,TyreLife,LapStartTime,TrackStatus,IsAccurate,AirTemp,TrackTemp,Humidity,Pressure,Rainfall,WindSpeed,WindDirection,source_file,LapTimeSeconds
ALB,23,Williams,37.0,0 days 00:01:19.143000,2.0,HARD,19.0,0 days 01:50:11.629000,1,True,25.3,37.6,41.0,1013.4,False,1.1,145,laps_2023_monaco_R.csv,79.143
LEC,16,Ferrari,38.0,0 days 00:01:17.483000,1.0,HARD,38.0,0 days 01:50:26.175000,1,True,25.3,37.5,41.0,1013.2,False,1.3,140,laps_2023_monaco_R.csv,77.483
GAS,10,Alpine,38.0,0 days 00:01:17.556000,1.0,HARD,38.0,0 days 01:50:28.198000,1,True,25.3,37.5,41.0,1013.2,False,1.3,140,laps_2023_monaco_R.csv,77.556
RUS,63,Mercedes,38.0,0 days 00:01:17.195000,1.0,HARD,38.0,0 days 01:50:30.321000,1,True,25.3,37.5,41.0,1013.2,False,1.3,140,laps_2023_monaco_R.csv,77.195
PER,11,Red Bull,37.0,0 days 00:01:16.706000,3.0,MEDIUM,4.0,0 days 01:50:34.191000,1,True,25.3,37.5,41.0,1013.2,False,1.3,140,laps_2023_monaco_R.csv,76.706
SAR,2,Williams,37.0,0 days 00:01:17.383000,3.0,SOFT,14.0,0 days 01:50:35.918000,1,True,25.3,37.5,41.0,1013.2,False,1.3,140,laps_2023_monaco_R.csv,77.383
OCO,31,Alpine,38.0,0 days 00:01:17.048000,2.0,HARD,6.0,0 days 01:50:37.727000,1,True,25.3,37.5,41.0,1013.2,False,1.3,140,laps_2023_monaco_R.csv,77.048
SAI,55,Ferrari,38.0,0 days 00:01:16.786000,2.0,MEDIUM,5.0,0 days 01:50:41.095000,1,True,25.3,37.5,41.0,1013.2,False,1.3,140,laps_2023_monaco_R.csv,76.786
HAM,44,Mercedes,38.0,0 days 00:01:17.167000,2.0,HARD,7.0,0 days 01:50:42.795000,1,True,25.3,37.5,41.0,1013.2,False,1.3,140,laps_2023_monaco_R.csv,77.167
TSU,22,AlphaTauri,38.0,0 days 00:01:18.195000,1.0,MEDIUM,38.0,0 days 01:50:53.183000,1,True,25.3,37.5,41.0,1013.2,False,1.3,140,laps_2023_monaco_R.csv,78.195
NOR,4,McLaren,38.0,0 days 00:01:18.214000,1.0,MEDIUM,38.0,0 days 01:50:58.428000,1,True,25.3,37.5,41.0,1013.2,False,1.3,140,laps_2023_monaco_R.csv,78.214
PIA,81,McLaren,38.0,0 days 00:01:17.730000,1.0,HARD,38.0,0 days 01:51:04.344000,1,True,25.3,37.5,41.0,1013.2,False,1.3,140,laps_2023_monaco_R.csv,77.73
VER,1,Red Bull,39.0,0 days 00:01:16.966000,1.0,MEDIUM,39.0,0 days 01:51:16.060000,1,True,25.3,36.8,41.0,1013.4,False,0.6,67,laps_2023_monaco_R.csv,76.966
DEV,21,AlphaTauri,38.0,0 days 00:01:18.750000,1.0,MEDIUM,38.0,0 days 01:51:21.749000,1,True,25.3,36.8,41.0,1013.4,False,0.6,67,laps_2023_monaco_R.csv,78.75
BOT,77,Alfa Romeo,38.0,0 days 00:01:20.070000,1.0,HARD,38.0,0 days 01:51:22.664000,1,True,25.3,36.8,41.0,1013.4,False,0.6,67,laps_2023_monaco_R.csv,80.07
ALO,14,Aston Martin,39.0,0 days 00:01:17.705000,1.0,HARD,40.0,0 days 01:51:24.161000,1,True,25.3,36.8,41.0,1013.4,False,0.6,67,laps_2023_monaco_R.csv,77.705
MAG,20,Haas F1 Team,38.0,0 days 00:01:18.498000,1.0,HARD,38.0,0 days 01:51:27.624000,1,True,25.3,36.8,41.0,1013.4,False,0.6,67,laps_2023_monaco_R.csv,78.498
STR,18,Aston Martin,38.0,0 days 00:01:18.424000,1.0,HARD,39.0,0 days 01:51:28.161000,1,True,25.3,36.8,41.0,1013.4,False,0.6,67,laps_2023_monaco_R.csv,78.424
HUL,27,Haas F1 Team,38.0,0 days 00:01:18.602000,2.0,HARD,37.0,0 days 01:51:29.506000,1,True,25.3,36.8,41.0,1013.4,False,0.6,67,laps_2023_monaco_R.csv,78.602
ZHO,24,Alfa Romeo,38.0,0 days 00:01:18.681000,2.0,HARD,37.0,0 days 01:51:30.325000,1,True,25.3,36.8,41.0,1013.4,False,0.6,67,laps_2023_monaco_R.csv,78.681
ALB,23,Williams,38.0,0 days 00:01:18.633000,2.0,HARD,20.0,0 days 01:51:30.772000,1,True,25.3,36.8,41.0,1013.4,False,0.6,67,laps_2023_monaco_R.csv,78.633
LEC,16,Ferrari,39.0,0 days 00:01:17.213000,1.0,HARD,39.0,0 days 01:51:43.658000,1,True,25.3,36.8,41.0,1013.4,False,0.6,67,laps_2023_monaco_R.csv,77.213
GAS,10,Alpine,39.0,0 days 00:01:17.102000,1.0,HARD,39.0,0 days 01:51:45.754000,1,True,25.3,36.8,41.0,1013.4,False,0.6,67,laps_2023_monaco_R.csv,77.102
RUS,63,Mercedes,39.0,0 days 00:01:17.339000,1.0,HARD,39.0,0 days 01:51:47.516000,1,True,25.3,36.8,41.0,1013.4,False,0.6,67,laps_2023_monaco_R.csv,77.339
PER,11,Red Bull,38.0,0 days 00:01:16.353000,3.0,MEDIUM,5.0,0 days 01:51:50.897000,1,True,25.3,36.8,41.0,1013.4,False,0.6,67,laps_2023_monaco_R.csv,76.353
SAR,2,Williams,38.0,0 days 00:01:20.017000,3.0,SOFT,15.0,0 days 01:51:53.301000,1,True,25.3,36.8,41.0,1013.4,False,0.6,67,laps_2023_monaco_R.csv,80.017
OCO,31,Alpine,39.0,0 days 00:01:17.169000,2.0,HARD,7.0,0 days 01:51:54.775000,1,True,25.3,36.8,41.0,1013.4,False,0.6,67,laps_2023_monaco_R.csv,77.169
SAI,55,Ferrari,39.0,0 days 00:01:17.175000,2.0,MEDIUM,6.0,0 days 01:51:57.881000,1,True,25.3,36.8,41.0,1013.4,False,0.6,67,laps_2023_monaco_R.csv,77.175
HAM,44,Mercedes,39.0,0 days 00:01:17.293000,2.0,HARD,8.0,0 days 01:51:59.962000,1,True,25.3,36.8,41.0,1013.4,False,0.6,67,laps_2023_monaco_R.csv,77.293
TSU,22,AlphaTauri,39.0,0 days 00:01:18.338000,1.0,MEDIUM,39.0,0 days 01:52:11.378000,1,True,25.3,36.8,41.0,1013.4,False,0.6,67,laps_2023_monaco_R.csv,78.338
NOR,4,McLaren,39.0,0 days 00:01:18.151000,1.0,MEDIUM,39.0,0 days 01:52:16.642000,1,True,25.3,36.8,41.0,1013.4,False,1.2,158,laps_2023_monaco_R.csv,78.151
PIA,81,McLaren,39.0,0 days 00:01:17.873000,1.0,HARD,39.0,0 days 01:52:22.074000,1,True,25.3,36.8,41.0,1013.4,False,1.2,158,laps_2023_monaco_R.csv,77.873
VER,1,Red Bull,40.0,0 days 00:01:17.161000,1.0,MEDIUM,40.0,0 days 01:52:33.026000,1,True,25.3,36.8,41.0,1013.4,False,1.2,158,laps_2023_monaco_R.csv,77.161
DEV,21,AlphaTauri,39.0,0 days 00:01:20.380000,1.0,MEDIUM,39.0,0 days 01:52:40.499000,1,True,25.3,36.8,41.0,1013.4,False,1.2,158,laps_2023_monaco_R.csv,80.38
ALO,14,Aston Martin,40.0,0 days 00:01:17.630000,1.0,HARD,41.0,0 days 01:52:41.866000,1,True,25.3,36.8,41.0,1013.4,False,1.2,158,laps_2023_monaco_R.csv,77.63
BOT,77,Alfa Romeo,39.0,0 days 00:01:18.876000,1.0,HARD,39.0,0 days 01:52:42.734000,1,True,25.3,36.8,41.0,1013.4,False,1.2,158,laps_2023_monaco_R.csv,78.876
MAG,20,Haas F1 Team,39.0,0 days 00:01:18.634000,1.0,HARD,39.0,0 days 01:52:46.122000,1,True,25.3,36.8,41.0,1013.4,False,1.2,158,laps_2023_monaco_R.csv,78.634
STR,18,Aston Martin,39.0,0 days 00:01:18.498000,1.0,HARD,40.0,0 days 01:52:46.585000,1,True,25.3,36.8,41.0,1013.4,False,1.2,158,laps_2023_monaco_R.csv,78.498
HUL,27,Haas F1 Team,39.0,0 days 00:01:18.557000,2.0,HARD,38.0,0 days 01:52:48.108000,1,True,25.3,36.8,41.0,1013.4,False,1.2,158,laps_2023_monaco_R.csv,78.557
ZHO,24,Alfa Romeo,39.0,0 days 00:01:18.659000,2.0,HARD,38.0,0 days 01:52:49.006000,1,True,25.3,36.8,41.0,1013.4,False,1.2,158,laps_2023_monaco_R.csv,78.659
ALB,23,Williams,39.0,0 days 00:01:18.774000,2.0,HARD,21.0,0 days 01:52:49.405000,1,True,25.3,36.8,41.0,1013.4,False,1.2,158,laps_2023_monaco_R.csv,78.774
LEC,16,Ferrari,40.0,0 days 00:01:17.237000,1.0,HARD,40.0,0 days 01:53:00.871000,1,True,25.3,36.8,41.0,1013.4,False,1.2,158,laps_2023_monaco_R.csv,77.237
GAS,10,Alpine,40.0,0 days 00:01:17.221000,1.0,HARD,40.0,0 days 01:53:02.856000,1,True,25.3,36.8,41.0,1013.4,False,1.2,158,laps_2023_monaco_R.csv,77.221
RUS,63,Mercedes,40.0,0 days 00:01:17.215000,1.0,HARD,40.0,0 days 01:53:04.855000,1,True,25.3,36.8,41.0,1013.4,False,1.2,158,laps_2023_monaco_R.csv,77.215
PER,11,Red Bull,39.0,0 days 00:01:16.445000,3.0,MEDIUM,6.0,0 days 01:53:07.250000,1,True,25.3,36.8,41.0,1013.4,False,1.2,158,laps_2023_monaco_R.csv,76.445
OCO,31,Alpine,40.0,0 days 00:01:17.025000,2.0,HARD,8.0,0 days 01:53:11.944000,1,True,25.3,36.8,41.0,1013.4,False,1.2,158,laps_2023_monaco_R.csv,77.025
SAR,2,Williams,39.0,0 days 00:01:21.035000,3.0,SOFT,16.0,0 days 01:53:13.318000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143,laps_2023_monaco_R.csv,81.035
SAI,55,Ferrari,40.0,0 days 00:01:17.023000,2.0,MEDIUM,7.0,0 days 01:53:15.056000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143,laps_2023_monaco_R.csv,77.023
HAM,44,Mercedes,40.0,0 days 00:01:16.962000,2.0,HARD,9.0,0 days 01:53:17.255000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143,laps_2023_monaco_R.csv,76.962
TSU,22,AlphaTauri,40.0,0 days 00:01:18.328000,1.0,MEDIUM,40.0,0 days 01:53:29.716000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143,laps_2023_monaco_R.csv,78.328
NOR,4,McLaren,40.0,0 days 00:01:18.529000,1.0,MEDIUM,40.0,0 days 01:53:34.793000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143,laps_2023_monaco_R.csv,78.529
PIA,81,McLaren,40.0,0 days 00:01:18.184000,1.0,HARD,40.0,0 days 01:53:39.947000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143,laps_2023_monaco_R.csv,78.184
VER,1,Red Bull,41.0,0 days 00:01:16.944000,1.0,MEDIUM,41.0,0 days 01:53:50.187000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143,laps_2023_monaco_R.csv,76.944
ALO,14,Aston Martin,41.0,0 days 00:01:17.016000,1.0,HARD,42.0,0 days 01:53:59.496000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143,laps_2023_monaco_R.csv,77.016
DEV,21,AlphaTauri,40.0,0 days 00:01:18.413000,1.0,MEDIUM,40.0,0 days 01:54:00.879000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143,laps_2023_monaco_R.csv,78.413
BOT,77,Alfa Romeo,40.0,0 days 00:01:18.968000,1.0,HARD,40.0,0 days 01:54:01.610000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143,laps_2023_monaco_R.csv,78.968
MAG,20,Haas F1 Team,40.0,0 days 00:01:18.508000,1.0,HARD,40.0,0 days 01:54:04.756000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143,laps_2023_monaco_R.csv,78.508
STR,18,Aston Martin,40.0,0 days 00:01:18.498000,1.0,HARD,41.0,0 days 01:54:05.083000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143,laps_2023_monaco_R.csv,78.498
HUL,27,Haas F1 Team,40.0,0 days 00:01:18.692000,2.0,HARD,39.0,0 days 01:54:06.665000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143,laps_2023_monaco_R.csv,78.692
ZHO,24,Alfa Romeo,40.0,0 days 00:01:18.607000,2.0,HARD,39.0,0 days 01:54:07.665000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143,laps_2023_monaco_R.csv,78.607
ALB,23,Williams,40.0,0 days 00:01:18.476000,2.0,HARD,22.0,0 days 01:54:08.179000,1,True,25.3,36.7,41.0,1013.2,False,1.0,143,laps_2023_monaco_R.csv,78.476
LEC,16,Ferrari,41.0,0 days 00:01:18.328000,1.0,HARD,41.0,0 days 01:54:18.108000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152,laps_2023_monaco_R.csv,78.328
GAS,10,Alpine,41.0,0 days 00:01:17.654000,1.0,HARD,41.0,0 days 01:54:20.077000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152,laps_2023_monaco_R.csv,77.654
RUS,63,Mercedes,41.0,0 days 00:01:17.323000,1.0,HARD,41.0,0 days 01:54:22.070000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152,laps_2023_monaco_R.csv,77.323
PER,11,Red Bull,40.0,0 days 00:01:16.755000,3.0,MEDIUM,7.0,0 days 01:54:23.695000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152,laps_2023_monaco_R.csv,76.755
OCO,31,Alpine,41.0,0 days 00:01:16.528000,2.0,HARD,9.0,0 days 01:54:28.969000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152,laps_2023_monaco_R.csv,76.528
SAI,55,Ferrari,41.0,0 days 00:01:16.651000,2.0,MEDIUM,8.0,0 days 01:54:32.079000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152,laps_2023_monaco_R.csv,76.651
HAM,44,Mercedes,41.0,0 days 00:01:16.588000,2.0,HARD,10.0,0 days 01:54:34.217000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152,laps_2023_monaco_R.csv,76.588
SAR,2,Williams,40.0,0 days 00:01:19.469000,3.0,SOFT,17.0,0 days 01:54:34.353000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152,laps_2023_monaco_R.csv,79.469
TSU,22,AlphaTauri,41.0,0 days 00:01:18.074000,1.0,MEDIUM,41.0,0 days 01:54:48.044000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152,laps_2023_monaco_R.csv,78.074
NOR,4,McLaren,41.0,0 days 00:01:18.409000,1.0,MEDIUM,41.0,0 days 01:54:53.322000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152,laps_2023_monaco_R.csv,78.409
PIA,81,McLaren,41.0,0 days 00:01:18.555000,1.0,HARD,41.0,0 days 01:54:58.131000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152,laps_2023_monaco_R.csv,78.555
VER,1,Red Bull,42.0,0 days 00:01:16.800000,1.0,MEDIUM,42.0,0 days 01:55:07.131000,1,True,25.3,36.8,41.0,1013.4,False,1.2,152,laps_2023_monaco_R.csv,76.8
ALO,14,Aston Martin,42.0,0 days 00:01:16.719000,1.0,HARD,43.0,0 days 01:55:16.512000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139,laps_2023_monaco_R.csv,76.719
DEV,21,AlphaTauri,41.0,0 days 00:01:18.207000,1.0,MEDIUM,41.0,0 days 01:55:19.292000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139,laps_2023_monaco_R.csv,78.207
BOT,77,Alfa Romeo,41.0,0 days 00:01:18.706000,1.0,HARD,41.0,0 days 01:55:20.578000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139,laps_2023_monaco_R.csv,78.706
MAG,20,Haas F1 Team,41.0,0 days 00:01:18.351000,1.0,HARD,41.0,0 days 01:55:23.264000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139,laps_2023_monaco_R.csv,78.351
STR,18,Aston Martin,41.0,0 days 00:01:18.574000,1.0,HARD,42.0,0 days 01:55:23.581000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139,laps_2023_monaco_R.csv,78.574
HUL,27,Haas F1 Team,41.0,0 days 00:01:18.606000,2.0,HARD,40.0,0 days 01:55:25.357000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139,laps_2023_monaco_R.csv,78.606
ZHO,24,Alfa Romeo,41.0,0 days 00:01:18.831000,2.0,HARD,40.0,0 days 01:55:26.272000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139,laps_2023_monaco_R.csv,78.831
ALB,23,Williams,41.0,0 days 00:01:18.825000,2.0,HARD,23.0,0 days 01:55:26.655000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139,laps_2023_monaco_R.csv,78.825
LEC,16,Ferrari,42.0,0 days 00:01:17.801000,1.0,HARD,42.0,0 days 01:55:36.436000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139,laps_2023_monaco_R.csv,77.801
GAS,10,Alpine,42.0,0 days 00:01:18.559000,1.0,HARD,42.0,0 days 01:55:37.731000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139,laps_2023_monaco_R.csv,78.559
RUS,63,Mercedes,42.0,0 days 00:01:17.979000,1.0,HARD,42.0,0 days 01:55:39.393000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139,laps_2023_monaco_R.csv,77.979
PER,11,Red Bull,41.0,0 days 00:01:17.959000,3.0,MEDIUM,8.0,0 days 01:55:40.450000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139,laps_2023_monaco_R.csv,77.959
OCO,31,Alpine,42.0,0 days 00:01:17.010000,2.0,HARD,10.0,0 days 01:55:45.497000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139,laps_2023_monaco_R.csv,77.01
SAI,55,Ferrari,42.0,0 days 00:01:16.467000,2.0,MEDIUM,9.0,0 days 01:55:48.730000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139,laps_2023_monaco_R.csv,76.467
HAM,44,Mercedes,42.0,0 days 00:01:16.580000,2.0,HARD,11.0,0 days 01:55:50.805000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139,laps_2023_monaco_R.csv,76.58
SAR,2,Williams,41.0,0 days 00:01:18.519000,3.0,SOFT,18.0,0 days 01:55:53.822000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139,laps_2023_monaco_R.csv,78.519
TSU,22,AlphaTauri,42.0,0 days 00:01:18.189000,1.0,MEDIUM,42.0,0 days 01:56:06.118000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139,laps_2023_monaco_R.csv,78.189
NOR,4,McLaren,42.0,0 days 00:01:18.149000,1.0,MEDIUM,42.0,0 days 01:56:11.731000,1,True,25.3,36.5,42.0,1013.2,False,1.2,139,laps_2023_monaco_R.csv,78.149
PIA,81,McLaren,42.0,0 days 00:01:18.065000,1.0,HARD,42.0,0 days 01:56:16.686000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109,laps_2023_monaco_R.csv,78.065
VER,1,Red Bull,43.0,0 days 00:01:16.963000,1.0,MEDIUM,43.0,0 days 01:56:23.931000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109,laps_2023_monaco_R.csv,76.963
ALO,14,Aston Martin,43.0,0 days 00:01:16.674000,1.0,HARD,44.0,0 days 01:56:33.231000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109,laps_2023_monaco_R.csv,76.674
DEV,21,AlphaTauri,42.0,0 days 00:01:17.814000,1.0,MEDIUM,42.0,0 days 01:56:37.499000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109,laps_2023_monaco_R.csv,77.814
BOT,77,Alfa Romeo,42.0,0 days 00:01:18.435000,1.0,HARD,42.0,0 days 01:56:39.284000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109,laps_2023_monaco_R.csv,78.435
MAG,20,Haas F1 Team,42.0,0 days 00:01:18.630000,1.0,HARD,42.0,0 days 01:56:41.615000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109,laps_2023_monaco_R.csv,78.63
STR,18,Aston Martin,42.0,0 days 00:01:18.732000,1.0,HARD,43.0,0 days 01:56:42.155000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109,laps_2023_monaco_R.csv,78.732
HUL,27,Haas F1 Team,42.0,0 days 00:01:18.838000,2.0,HARD,41.0,0 days 01:56:43.963000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109,laps_2023_monaco_R.csv,78.838
ZHO,24,Alfa Romeo,42.0,0 days 00:01:18.666000,2.0,HARD,41.0,0 days 01:56:45.103000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109,laps_2023_monaco_R.csv,78.666
ALB,23,Williams,42.0,0 days 00:01:18.930000,2.0,HARD,24.0,0 days 01:56:45.480000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109,laps_2023_monaco_R.csv,78.93
LEC,16,Ferrari,43.0,0 days 00:01:18.451000,1.0,HARD,43.0,0 days 01:56:54.237000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109,laps_2023_monaco_R.csv,78.451
GAS,10,Alpine,43.0,0 days 00:01:17.699000,1.0,HARD,43.0,0 days 01:56:56.290000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109,laps_2023_monaco_R.csv,77.699
RUS,63,Mercedes,43.0,0 days 00:01:17.847000,1.0,HARD,43.0,0 days 01:56:57.372000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109,laps_2023_monaco_R.csv,77.847
PER,11,Red Bull,42.0,0 days 00:01:17.460000,3.0,MEDIUM,9.0,0 days 01:56:58.409000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109,laps_2023_monaco_R.csv,77.46
OCO,31,Alpine,43.0,0 days 00:01:17.002000,2.0,HARD,11.0,0 days 01:57:02.507000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109,laps_2023_monaco_R.csv,77.002
SAI,55,Ferrari,43.0,0 days 00:01:16.449000,2.0,MEDIUM,10.0,0 days 01:57:05.197000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109,laps_2023_monaco_R.csv,76.449
HAM,44,Mercedes,43.0,0 days 00:01:16.529000,2.0,HARD,12.0,0 days 01:57:07.385000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109,laps_2023_monaco_R.csv,76.529
SAR,2,Williams,42.0,0 days 00:01:18.625000,3.0,SOFT,19.0,0 days 01:57:12.341000,1,True,25.3,36.5,41.0,1013.2,False,1.2,109,laps_2023_monaco_R.csv,78.625
TSU,22,AlphaTauri,43.0,0 days 00:01:18.046000,1.0,MEDIUM,43.0,0 days 01:57:24.307000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151,laps_2023_monaco_R.csv,78.046
NOR,4,McLaren,43.0,0 days 00:01:18.045000,1.0,MEDIUM,43.0,0 days 01:57:29.880000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151,laps_2023_monaco_R.csv,78.045
PIA,81,McLaren,43.0,0 days 00:01:18.148000,1.0,HARD,43.0,0 days 01:57:34.751000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151,laps_2023_monaco_R.csv,78.148
VER,1,Red Bull,44.0,0 days 00:01:16.722000,1.0,MEDIUM,44.0,0 days 01:57:40.894000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151,laps_2023_monaco_R.csv,76.722
ALO,14,Aston Martin,44.0,0 days 00:01:16.919000,1.0,HARD,45.0,0 days 01:57:49.905000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151,laps_2023_monaco_R.csv,76.919
DEV,21,AlphaTauri,43.0,0 days 00:01:17.561000,1.0,MEDIUM,43.0,0 days 01:57:55.313000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151,laps_2023_monaco_R.csv,77.561
BOT,77,Alfa Romeo,43.0,0 days 00:01:18.685000,1.0,HARD,43.0,0 days 01:57:57.719000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151,laps_2023_monaco_R.csv,78.685
MAG,20,Haas F1 Team,43.0,0 days 00:01:18.522000,1.0,HARD,43.0,0 days 01:58:00.245000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151,laps_2023_monaco_R.csv,78.522
STR,18,Aston Martin,43.0,0 days 00:01:18.898000,1.0,HARD,44.0,0 days 01:58:00.887000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151,laps_2023_monaco_R.csv,78.898
HUL,27,Haas F1 Team,43.0,0 days 00:01:18.991000,2.0,HARD,42.0,0 days 01:58:02.801000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151,laps_2023_monaco_R.csv,78.991
ZHO,24,Alfa Romeo,43.0,0 days 00:01:18.701000,2.0,HARD,42.0,0 days 01:58:03.769000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151,laps_2023_monaco_R.csv,78.701
ALB,23,Williams,43.0,0 days 00:01:18.486000,2.0,HARD,25.0,0 days 01:58:04.410000,1,True,25.2,36.4,42.0,1013.4,False,0.8,151,laps_2023_monaco_R.csv,78.486
GAS,10,Alpine,44.0,0 days 00:01:18.042000,1.0,HARD,44.0,0 days 01:58:13.989000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155,laps_2023_monaco_R.csv,78.042
RUS,63,Mercedes,44.0,0 days 00:01:17.967000,1.0,HARD,44.0,0 days 01:58:15.219000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155,laps_2023_monaco_R.csv,77.967
PER,11,Red Bull,43.0,0 days 00:01:17.847000,3.0,MEDIUM,10.0,0 days 01:58:15.869000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155,laps_2023_monaco_R.csv,77.847
OCO,31,Alpine,44.0,0 days 00:01:17.033000,2.0,HARD,12.0,0 days 01:58:19.509000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155,laps_2023_monaco_R.csv,77.033
SAI,55,Ferrari,44.0,0 days 00:01:17.760000,2.0,MEDIUM,11.0,0 days 01:58:21.646000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155,laps_2023_monaco_R.csv,77.76
HAM,44,Mercedes,44.0,0 days 00:01:16.880000,2.0,HARD,13.0,0 days 01:58:23.914000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155,laps_2023_monaco_R.csv,76.88
SAR,2,Williams,43.0,0 days 00:01:18.773000,3.0,SOFT,20.0,0 days 01:58:30.966000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155,laps_2023_monaco_R.csv,78.773
TSU,22,AlphaTauri,44.0,0 days 00:01:18,1.0,MEDIUM,44.0,0 days 01:58:42.353000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155,laps_2023_monaco_R.csv,78.0
NOR,4,McLaren,44.0,0 days 00:01:17.991000,1.0,MEDIUM,44.0,0 days 01:58:47.925000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155,laps_2023_monaco_R.csv,77.991
PIA,81,McLaren,44.0,0 days 00:01:18.041000,1.0,HARD,44.0,0 days 01:58:52.899000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155,laps_2023_monaco_R.csv,78.041
VER,1,Red Bull,45.0,0 days 00:01:16.701000,1.0,MEDIUM,45.0,0 days 01:58:57.616000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155,laps_2023_monaco_R.csv,76.701
ALO,14,Aston Martin,45.0,0 days 00:01:16.862000,1.0,HARD,46.0,0 days 01:59:06.824000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155,laps_2023_monaco_R.csv,76.862
DEV,21,AlphaTauri,44.0,0 days 00:01:17.646000,1.0,MEDIUM,44.0,0 days 01:59:12.874000,1,True,25.2,36.3,42.0,1013.4,False,1.1,155,laps_2023_monaco_R.csv,77.646
